t,p_1,p_2,mob_A,imm_A,diss_A,seal_A,mob_B,imm_B,diss_B,seal_B,M_C,total_CO2_mass
402000,111320,105255,0.000245462,0,0.00445611,0.00100694,3.43E-17,0,0.001405614,3.10E-05,0.857105022,0.009355
402600,111320,105255,0.000245412,0,0.004457676,0.00100778,3.43E-17,0,0.001404844,3.10E-05,0.856692498,0.009355
403200,111320,105255,0.000245463,0,0.004459157,0.00100862,3.43E-17,0,0.001404062,3.10E-05,0.856240932,0.009355
403800,111320,105255,0.000245413,0,0.004460723,0.00100946,3.43E-17,0,0.001403288,3.10E-05,0.855774372,0.009356
404400,111320,105255,0.000245464,0,0.004462225,0.00101028,3.43E-17,0,0.001402521,3.11E-05,0.855295011,0.009356
405000,111320,105255,0.000245467,0,0.004463756,0.00101111,3.43E-17,0,0.001401748,3.11E-05,0.854818841,0.009356
405600,111320,105255,0.000245415,0,0.004465319,0.00101192,3.43E-17,0,0.001400975,3.11E-05,0.85435653,0.009356
406200,111320,105255,0.000245465,0,0.004466814,0.00101273,3.43E-17,0,0.001400209,3.11E-05,0.85390599,0.009356
406800,111320,105255,0.000245416,0,0.004468374,0.00101354,3.43E-17,0,0.001399436,3.12E-05,0.853463828,0.009356
407400,111320,105255,0.000245466,0,0.004469867,0.00101434,3.43E-17,0,0.001398671,3.12E-05,0.852980873,0.009356
408000,111320,105255,0.000245419,0,0.004471419,0.00101513,3.43E-17,0,0.001397899,3.12E-05,0.852460175,0.009356
408600,111320,105255,0.000245468,0,0.004472917,0.00101592,3.43E-17,0,0.00139713,3.12E-05,0.851929293,0.009356
409200,111320,105255,0.000245469,0,0.004474438,0.00101671,3.43E-17,0,0.001396365,3.13E-05,0.85137051,0.009356
409800,111320,105255,0.000245421,0,0.00447601,0.00101748,3.43E-17,0,0.001395602,3.13E-05,0.850814937,0.009356
410400,111320,105255,0.000245469,0,0.004477501,0.00101826,3.43E-17,0,0.001394834,3.13E-05,0.850284338,0.009356
411000,111320,105255,0.000245421,0,0.004479076,0.00101902,3.43E-17,0,0.001394077,3.13E-05,0.849744156,0.009357
411600,111320,105255,0.00024547,0,0.004480565,0.00101978,3.43E-17,0,0.00139331,3.14E-05,0.849152912,0.009357
412200,111320,105255,0.000245421,0,0.004482134,0.00102054,3.43E-17,0,0.001392554,3.14E-05,0.848544895,0.009357
412800,111320,105255,0.00024547,0,0.004483616,0.00102129,3.43E-17,0,0.001391787,3.14E-05,0.847931057,0.009357
413400,111320,105255,0.000245473,0,0.004485158,0.00102203,3.43E-17,0,0.001391027,3.14E-05,0.847277771,0.009357
414000,111320,105255,0.000245421,0,0.004486726,0.00102277,3.43E-17,0,0.001390273,3.15E-05,0.846611089,0.009357
414600,111320,105255,0.000245471,0,0.004488205,0.0010235,3.43E-17,0,0.001389507,3.15E-05,0.845921374,0.009357
415200,111320,105255,0.000245421,0,0.004489771,0.00102423,3.43E-17,0,0.001388754,3.15E-05,0.845260945,0.009357
415800,111320,105255,0.000245471,0,0.004491275,0.00102495,3.43E-17,0,0.001387997,3.15E-05,0.844581861,0.009357
416400,111320,105255,0.000245421,0,0.004492846,0.00102567,3.43E-17,0,0.001387244,3.16E-05,0.843901575,0.009357
417000,111320,105255,0.000245471,0,0.004494315,0.00102638,3.43E-17,0,0.001386479,3.16E-05,0.843207452,0.009357
417600,111320,105255,0.000245473,0,0.004495848,0.00102708,3.43E-17,0,0.001385723,3.16E-05,0.84248151,0.009357
418200,111320,105255,0.000245423,0,0.004497438,0.00102778,3.43E-17,0,0.001384979,3.16E-05,0.841724818,0.009358
418800,111320,105255,0.000245471,0,0.004498912,0.00102848,3.43E-17,0,0.001384216,3.16E-05,0.841019701,0.009358
419400,111320,105255,0.000245422,0,0.0045005,0.00102917,3.43E-17,0,0.001383473,3.17E-05,0.84028909,0.009358
420000,111320,105255,0.000245471,0,0.004501972,0.00102985,3.43E-17,0,0.00138271,3.17E-05,0.839531746,0.009358
420600,111320,105255,0.00024542,0,0.00450356,0.00103053,3.43E-17,0,0.001381969,3.17E-05,0.838772014,0.009358
421200,111320,105255,0.00024547,0,0.004505029,0.0010312,3.43E-17,0,0.001381206,3.17E-05,0.837991453,0.009358
421800,111320,105255,0.000245472,0,0.004506584,0.00103186,3.43E-17,0,0.001380466,3.17E-05,0.837263653,0.009358
422400,111320,105255,0.00024542,0,0.004508142,0.00103252,3.43E-17,0,0.001379711,3.18E-05,0.836537719,0.009358
423000,111320,105255,0.00024547,0,0.004509633,0.00103318,3.43E-17,0,0.001378958,3.18E-05,0.835846028,0.009358
423600,111320,105255,0.000245419,0,0.004511217,0.00103383,3.43E-17,0,0.001378219,3.18E-05,0.835188573,0.009358
424200,111320,105255,0.00024547,0,0.00451271,0.00103447,3.43E-17,0,0.001377466,3.18E-05,0.834551865,0.009358
424800,111320,105255,0.00024542,0,0.004514259,0.00103511,3.43E-17,0,0.001376718,3.18E-05,0.833903028,0.009358
425400,111320,105255,0.000245469,0,0.004515751,0.00103575,3.43E-17,0,0.001375967,3.19E-05,0.833315403,0.009358
426000,111320,105255,0.000245469,0,0.004517302,0.00103637,3.43E-17,0,0.001375229,3.19E-05,0.83277371,0.009359
426600,111320,105255,0.00024542,0,0.004518876,0.001037,3.43E-17,0,0.001374485,3.19E-05,0.832207254,0.009359
427200,111320,105255,0.000245467,0,0.004520367,0.00103761,3.43E-17,0,0.001373741,3.19E-05,0.831596795,0.009359
427800,111320,105255,0.000245417,0,0.004521919,0.00103822,3.43E-17,0,0.001372989,3.19E-05,0.830955097,0.009359
428400,111320,105255,0.000245466,0,0.00452343,0.00103883,3.43E-17,0,0.001372253,3.20E-05,0.83026905,0.009359
429000,111320,105255,0.000245415,0,0.00452498,0.00103943,3.43E-17,0,0.001371503,3.20E-05,0.829550146,0.009359
429600,111320,105255,0.000245464,0,0.004526495,0.00104002,3.43E-17,0,0.001370768,3.20E-05,0.828794166,0.009359
430200,111320,105255,0.000245466,0,0.004528006,0.00104061,3.43E-17,0,0.001370018,3.20E-05,0.828004541,0.009359
430800,111320,105255,0.000245415,0,0.004529582,0.0010412,3.43E-17,0,0.001369282,3.20E-05,0.827209244,0.009359
431400,111320,105255,0.000245463,0,0.004531068,0.00104178,3.43E-17,0,0.001368534,3.21E-05,0.826397246,0.009359
432000,111320,105255,0.000245411,0,0.004532643,0.00104235,3.43E-17,0,0.001367799,3.21E-05,0.825548981,0.009359
